flow	key	kind	english	czech_current	czech_native
10 · Host listing manage	hostListing.fullEdit	string	Full edit	Úplná úprava	
10 · Host listing manage	hostListing.labelAvailabilityDays	string	Availability days	Dny dostupnosti	
10 · Host listing manage	hostListing.labelAvailabilityTimes	string	Availability times	Časy dostupnosti	
10 · Host listing manage	hostListing.labelCategory	string	Category	Kategorie	
10 · Host listing manage	hostListing.labelCity	string	City	Město	
10 · Host listing manage	hostListing.labelDailyPrice	string	Daily price	Denní cena	
10 · Host listing manage	hostListing.labelDeliveryFee	string	Delivery fee	Poplatek za doručení	
10 · Host listing manage	hostListing.labelDeliveryMaxMiles	string	Delivery max miles	Doručení max. mil	
10 · Host listing manage	hostListing.labelDeliverySummary	string	Delivery (summary)	Doručení (souhrn)	
10 · Host listing manage	hostListing.labelLongTerm	string	Long-term (30+ days)	Dlouhodobě (30+ dní)	
10 · Host listing manage	hostListing.labelMinimumRental	string	Minimum rental	Minimální půjčka	
10 · Host listing manage	hostListing.labelTerms	string	Terms	Podmínky	
10 · Host listing manage	hostListing.labelTitle	string	Title	Název	
10 · Host listing manage	hostListing.labelWeight	string	Weight (lbs)	Hmotnost (lb)	
10 · Host listing manage	hostListing.listingTitle	string	Listing	Nabídka	
10 · Host listing manage	hostListing.loading	string	Loading listing…	Načítám nabídku…	
10 · Host listing manage	hostListing.longTermEnabled	string	Enabled	Zapnuto	
10 · Host listing manage	hostListing.longTermMonthly()	fn	${{1}}/mo	${{1}}/měs.	
10 · Host listing manage	hostListing.manage	string	Manage	Správa	
10 · Host listing manage	hostListing.manageHint	string	Pause hides this item from browse without deleting. Delete removes it from your garage and the server.	Pozastavení skryje položku z procházení bez smazání. Smazání ji odstraní z garáže i ze serveru.	
10 · Host listing manage	hostListing.mustBeZeroOrMore	string	Must be 0 or more.	Musí být 0 nebo více.	
10 · Host listing manage	hostListing.noPermission	string	You do not have permission to manage this listing.	Nemáte oprávnění spravovat tuto nabídku.	
10 · Host listing manage	hostListing.notFound	string	Listing not found.	Nabídka nenalezena.	
10 · Host listing manage	hostListing.notSet	string	Not set	Nenastaveno	
10 · Host listing manage	hostListing.pauseListing	string	Pause listing	Pozastavit nabídku	
10 · Host listing manage	hostListing.placeholderAvailabilityTimes	string	09:00,17:00,10:00,14:00	09:00,17:00,10:00,14:00	
10 · Host listing manage	hostListing.placeholderTitle	string	Listing title	Název nabídky	
10 · Host listing manage	hostListing.placeholderValue	string	Enter a value	Zadejte hodnotu	
10 · Host listing manage	hostListing.printThisQr	string	🖨️ Print this QR	🖨️ Vytisknout tento QR	
10 · Host listing manage	hostListing.qrAlt	string	QR code	QR kód	
10 · Host listing manage	hostListing.qrForListing	string	QR for this listing	QR pro tuto nabídku	
10 · Host listing manage	hostListing.removeFromBulk	string	Remove from bulk	Odebrat z hromadného	
10 · Host listing manage	hostListing.save	string	Save	Uložit	
10 · Host listing manage	hostListing.saving	string	Saving…	Ukládám…	
10 · Host listing manage	hostListing.statusPaused	string	Paused	Pozastaveno	
10 · Host listing manage	hostListing.timesFormatError	string	Enter 4 comma-separated times.	Zadejte 4 časy oddělené čárkou.	
10 · Host listing manage	hostListing.timesHhMmError	string	Times must be in HH:MM format (e.g. 09:00).	Časy musí být ve formátu HH:MM (např. 09:00).	
10 · Host listing manage	hostListing.titleRequired	string	Title is required.	Název je povinný.	
10 · Host listing manage	hostListing.unpauseListing	string	Unpause listing	Znovu aktivovat nabídku	
10 · Host listing manage	hostListing.yesDelete	string	Yes, delete	Ano, smazat	
11 · My Garage	garage.subtitle	string	Your household storefront	Výloha vaší domácnosti	
11 · My Garage	garage.title	string	My Garage	Moje garáž	
11 · My Garage	garageUi.activeRentals	string	Active rentals	Aktivní půjčky	
11 · My Garage	garageUi.earnings	string	Earnings	Výdělky	
11 · My Garage	garageUi.finishPublishingBody()	fn	You left {{1}} on step undefined. Tap to pick up where you stopped.	Nechali jste {{1}} na kroku undefined. Klepnutím pokračujte tam, kde jste skončili.	
11 · My Garage	garageUi.finishPublishingTitle	string	Finish publishing?	Dokončit publikování?	
11 · My Garage	garageUi.garageLiveShareBody	string	Post your showcase to Nextdoor or Facebook so neighbors know you're open for rentals.	Přidejte vitrínu na Nextdoor nebo Facebook, ať sousedé vědí, že půjčujete.	
11 · My Garage	garageUi.garageLiveShareTitle	string	Your garage is live — share it	Vaše garáž je živá — sdílejte ji	
11 · My Garage	garageUi.itemFallback	string	Item	Položka	
11 · My Garage	garageUi.live	string	Live	Živé	
11 · My Garage	garageUi.loading	string	Loading your garage…	Načítám vaši garáž…	
11 · My Garage	garageUi.lookAccent	string	Accent color	Barva	
11 · My Garage	garageUi.lookHide	string	Hide garage look	Skrýt vzhled garáže	
11 · My Garage	garageUi.lookHint	string	Personal vs pro colors, plus an optional shop name.	Osobní vs pro barvy a volitelný název obchodu.	
11 · My Garage	garageUi.lookPersonal	string	Personal	Osobní	
11 · My Garage	garageUi.lookPro	string	Pro	Pro	
11 · My Garage	garageUi.lookShopName	string	Shop name	Název obchodu	
11 · My Garage	garageUi.lookShopNamePlaceholder	string	e.g. Pochvalov Tools	např. Pochvalov Tools	
11 · My Garage	garageUi.lookShow	string	Garage look · personal / pro	Vzhled garáže · osobní / pro	
11 · My Garage	garageUi.lookTitle	string	How your garage stands out	Jak vaše garáž vynikne	
11 · My Garage	garageUi.needsQr	string	Print sticker	Vytisknout QR	
11 · My Garage	garageUi.newListing	string	New	Nová	
11 · My Garage	garageUi.noListingsBodyAfter	string	above.	výše.	
11 · My Garage	garageUi.noListingsBodyBefore	string	Publish from a category when you are ready — or tap	Až budete připraveni, publikujte z kategorie — nebo klepněte na	
11 · My Garage	garageUi.noListingsYet	string	No listings yet	Zatím žádné nabídky	
11 · My Garage	garageUi.noneYet	string	None yet	Zatím nic	
11 · My Garage	garageUi.openListingAria()	fn	Open {{1}} listing details	Otevřít detail nabídky {{1}}	
11 · My Garage	garageUi.openShareSheet	string	Open share sheet	Otevřít sdílení	
11 · My Garage	garageUi.pendingBookingRequests	string	Pending booking requests	Čekající žádosti o půjčku	
11 · My Garage	garageUi.previewNeighbor	string	Neighbor view	Pohled souseda	
11 · My Garage	garageUi.resumeDraft	string	Resume draft	Pokračovat v konceptu	
11 · My Garage	garageUi.share	string	Share	Sdílet	
11 · My Garage	garageUi.shareGarage	string	Share garage	Sdílet garáž	
11 · My Garage	garageUi.shareShowcaseBody	string	Story format for TikTok & Instagram · landscape for Facebook & Nextdoor.	Formát Stories pro TikTok a Instagram · na šířku pro Facebook a Nextdoor.	
11 · My Garage	garageUi.shareShowcaseTitle	string	Share your garage showcase	Sdílejte vitrínu své garáže	
11 · My Garage	garageUi.shop	string	Shop	Obchod	
11 · My Garage	garageUi.statusAvailable	string	Available	Dostupné	
11 · My Garage	garageUi.statusAwaitingOk	string	Awaiting your OK	Čeká na váš souhlas	
11 · My Garage	garageUi.statusCompleted	string	Completed	Dokončeno	
11 · My Garage	garageUi.statusHandedOver	string	Handed over	Předáno	
11 · My Garage	garageUi.statusNeedsQr	string	Print sticker when ready	Vytiskněte nálepku, až budete připraveni	
11 · My Garage	garageUi.statusOutWithNeighbor	string	Out with neighbor	U souseda	
11 · My Garage	garageUi.statusOverdue	string	Overdue	Po termínu	
11 · My Garage	garageUi.statusPaused	string	Paused	Pozastaveno	
11 · My Garage	garageUi.statusPendingPayment	string	Pending payment	Čeká na platbu	
11 · My Garage	garageUi.statusReadyPickup	string	Ready for pickup	Připraveno k vyzvednutí	
11 · My Garage	garageUi.statusReserved	string	Reserved	Rezervováno	
11 · My Garage	garageUi.statusReturnPendingYou	string	Return — confirm acceptance	Vrácení — potvrďte přijetí	
11 · My Garage	garageUi.statusSold	string	Sold	Prodáno	
11 · My Garage	garageUi.statusWaitingYourHandover	string	Waiting for your hand-over	Čeká na vaše předání	
11 · My Garage	garageUi.yourListings	string	Your listings	Vaše nabídky	
12 · Request booking	booking.approvedBody()	fn	{{1}} is confirmed — open Rentals for pickup PIN and details.	{{1}} je potvrzena — otevřete Půjčky pro PIN k vyzvednutí a detaily.	
12 · Request booking	booking.approvedTitle	string	Booking approved	Rezervace schválena	
12 · Request booking	booking.authorizeDepositFooter	string	Authorize the deposit hold above to finish your request.	Autorizujte blokaci kauce výše a dokončete žádost.	
12 · Request booking	booking.backToDetails	string	Back to booking details	Zpět na detaily rezervace	
12 · Request booking	booking.backToHome	string	Back to Home	Zpět na Domů	
12 · Request booking	booking.cancelledBody()	fn	The renter cancelled their request for {{1}}.	Nájemce zrušil žádost o {{1}}.	
12 · Request booking	booking.cancelledTitle	string	Booking request cancelled	Žádost o rezervaci zrušena	
12 · Request booking	booking.captureFailed	string	Could not capture payment. Try again or contact support.	Platbu se nepodařilo zachytit. Zkuste to znovu nebo kontaktujte podporu.	
12 · Request booking	booking.cardPayment	string	Card payment	Platba kartou	
12 · Request booking	booking.completePaymentFooter	string	Complete card payment above to submit your booking request.	Dokončete platbu kartou výše a odešlete žádost o rezervaci.	
12 · Request booking	booking.confirmedBody	string	The owner gets notified and will confirm availability. You'll see status updates in Rentals.	Majitel dostane oznámení a potvrdí dostupnost. Stav uvidíte v Půjčkách.	
12 · Request booking	booking.confirmedTitle	string	Booking request sent	Žádost o rezervaci odeslána	
12 · Request booking	booking.continueToPay()	fn	Continue to pay · ${{1}}	Pokračovat k platbě · ${{1}}	
12 · Request booking	booking.datesBlocked	string	These dates overlap blocked availability on the listing.	Tato data se překrývají se zablokovanou dostupností nabídky.	
12 · Request booking	booking.days()	fn	{{1}} days	{{1}} dní	
12 · Request booking	booking.declinedBody()	fn	Your request for {{1}} was declined. undefined	Vaše žádost o {{1}} byla odmítnuta. undefined	
12 · Request booking	booking.declinedTitle	string	Request declined	Žádost odmítnuta	
12 · Request booking	booking.deliveryAddress	string	Delivery address	Adresa doručení	
12 · Request booking	booking.deliveryAddressPlaceholder	string	Street, city, ZIP	Ulice, město, PSČ	
12 · Request booking	booking.deliveryFeeNote	string	Round-trip delivery is one fee for drop-off before your rental starts and pickup after it ends.	Doručení tam i zpět je jeden poplatek za dovezení před začátkem půjčky a vyzvednutí po konci.	
12 · Request booking	booking.deliveryMiles()	fn	Delivery · {{1}} mi	Doručení · {{1}} mi	
12 · Request booking	booking.deliveryRoundTrip	string	Round-trip delivery	Doručení tam i zpět	
12 · Request booking	booking.deliveryRoundTripDesc	string	Host delivers before start and picks up after end	Hostitel doručí před začátkem a vyzvedne po konci	
12 · Request booking	booking.depositHoldBody()	fn	We'll authorize {{1}} on your card. The hold is released when the owner confirms the item was returned in good condition.	Autorizujeme {{1}} na kartě. Blokace se uvolní, když majitel potvrdí vrácení v pořádku.	
12 · Request booking	booking.depositHoldNote()	fn	{{1}}. A undefined card hold may be authorized after rental payment — released when the item is returned.	{{1}}. Po platbě půjčky může být autorizována blokace karty undefined — uvolní se při vrácení.	
12 · Request booking	booking.depositHoldTitle()	fn	{{1}} hold	Blokace {{1}}	
12 · Request booking	booking.failedToSave	string	Failed to save booking	Rezervaci se nepodařilo uložit	
12 · Request booking	booking.goBack	string	Go back	Zpět	
12 · Request booking	booking.heavyItem	string	Heavy item	Těžká položka	
12 · Request booking	booking.hostFallback	string	Host	Hostitel	
12 · Request booking	booking.hostMinimum()	fn	Host minimum: {{1}}	Minimum hostitele: {{1}}	
12 · Request booking	booking.howWantItem	string	How do you want the item?	Jak chcete položku získat?	
12 · Request booking	booking.itemFallback	string	Item	Položka	
12 · Request booking	booking.loading	string	Loading booking…	Načítám rezervaci…	
